district,horizon,date,actual,lower,prediction,upper,interval_width,within_interval
Kegalle,4,2023-10-07,33,25,68,148,123,1
Kegalle,4,2023-10-14,11,19,55,119,100,0
Kegalle,4,2023-10-21,19,19,46,88,69,1
Kegalle,4,2023-10-28,30,21,42,89,68,1
Kegalle,4,2023-11-04,4,13,41,100,87,0
Kegalle,4,2023-11-11,14,8,27,67,59,1
Kegalle,4,2023-11-18,5,8,23,65,57,0
Kegalle,4,2023-11-25,96,17,37,85,68,0
Kegalle,4,2023-12-02,111,11,28,69,58,0
Kegalle,4,2023-12-09,63,5,15,39,34,0
Kegalle,4,2023-12-16,90,7,15,42,35,0
Kegalle,4,2023-12-23,119,49,114,245,196,1
Kegalle,4,2023-12-30,112,60,148,325,265,1
Kegalle,4,2024-01-06,104,52,122,274,222,1
Kegalle,4,2024-01-13,77,52,142,304,252,1
Kegalle,4,2024-01-20,91,61,154,338,277,1
Kegalle,4,2024-01-27,73,54,131,301,247,1
Kegalle,4,2024-02-03,89,41,101,237,196,1
Kegalle,4,2024-02-10,48,15,80,169,154,1
Kegalle,4,2024-02-17,71,20,71,155,135,1
Kegalle,4,2024-02-24,43,19,58,133,114,1
Kegalle,4,2024-03-02,34,14,54,124,110,1
Kegalle,4,2024-03-09,44,9,40,80,71,1
Kegalle,4,2024-03-16,35,10,33,65,55,1
Kegalle,4,2024-03-23,30,8,30,65,57,1
Kegalle,4,2024-03-30,25,9,23,45,36,1
Kegalle,4,2024-04-06,25,10,25,48,38,1
Kegalle,4,2024-04-13,23,9,22,47,38,1
Kegalle,4,2024-04-20,42,9,20,42,33,1
Kegalle,4,2024-04-27,36,9,21,35,26,0
Kegalle,4,2024-05-04,56,7,17,31,24,0
Kegalle,4,2024-05-11,48,9,17,32,23,0
Kegalle,4,2024-05-18,28,16,35,67,51,1
Kegalle,4,2024-05-25,49,19,45,82,63,1
Kegalle,4,2024-06-01,31,21,49,122,101,1
Kegalle,4,2024-06-08,36,27,60,122,95,1
Kegalle,4,2024-06-15,24,27,56,105,78,0
Kegalle,4,2024-06-22,40,24,64,128,104,1
Kegalle,4,2024-06-29,38,21,51,102,81,1
Kegalle,4,2024-07-06,35,19,48,98,79,1
Kegalle,4,2024-07-13,35,17,34,62,45,1
Kegalle,4,2024-07-20,19,19,30,65,46,1
Kegalle,4,2024-07-27,39,15,31,71,56,1
Kegalle,4,2024-08-03,20,12,29,62,50,1
Kegalle,4,2024-08-10,37,14,28,55,41,1
Kegalle,4,2024-08-17,77,10,29,52,42,0
Kegalle,4,2024-08-24,23,13,31,58,45,1
Kegalle,4,2024-08-31,38,9,27,54,45,1
Kegalle,4,2024-09-07,37,13,25,55,42,1
Kegalle,4,2024-09-14,26,25,61,130,105,1
Kegalle,4,2024-09-21,25,11,40,81,70,1
Kegalle,4,2024-09-28,15,24,36,75,51,0
Kegalle,4,2024-10-05,13,16,40,77,61,0
Kegalle,4,2024-10-12,20,14,33,59,45,1
Kegalle,4,2024-10-19,24,14,24,48,34,1
Kegalle,4,2024-10-26,8,8,18,38,30,1
Kegalle,4,2024-11-02,21,8,18,35,27,1
Kegalle,4,2024-11-09,16,8,21,33,25,1
Kegalle,4,2024-11-16,26,11,19,39,28,1
Kegalle,4,2024-11-23,23,9,16,22,13,0
Kegalle,4,2024-11-30,21,11,18,30,19,1
Kegalle,4,2024-12-07,14,8,16,28,20,1
Kegalle,4,2024-12-14,17,13,22,40,27,1
Kegalle,4,2024-12-21,44,11,23,47,36,1
Kegalle,4,2024-12-28,64,9,28,46,37,0
Kegalle,4,2025-01-04,40,10,14,28,18,0
Kegalle,4,2025-01-11,34,8,22,32,24,0
Kegalle,4,2025-01-18,26,10,39,73,63,1
Kegalle,4,2025-01-25,24,25,64,138,113,0
Kegalle,4,2025-02-01,29,19,41,94,75,1
Kegalle,4,2025-02-08,29,16,27,60,44,1
Kegalle,4,2025-02-15,35,11,29,49,38,1
Kegalle,4,2025-02-22,22,12,29,39,27,1
Kegalle,4,2025-03-01,43,10,33,51,41,1
Kegalle,4,2025-03-08,20,12,32,57,45,1
Kegalle,4,2025-03-15,32,16,28,62,46,1
Kilinochchi,4,2023-01-28,7,2,7,20,18,1
Kilinochchi,4,2023-02-04,3,1,7,17,16,1
Kilinochchi,4,2023-02-11,2,0,7,15,15,1
Kilinochchi,4,2023-02-18,0,0,3,9,9,1
Kilinochchi,4,2023-02-25,4,0,4,9,9,1
Kilinochchi,4,2023-03-04,2,0,8,17,17,1
Kilinochchi,4,2023-03-11,3,2,7,22,20,1
Kilinochchi,4,2023-03-18,2,0,5,13,13,1
Kilinochchi,4,2023-03-25,3,0,4,12,12,1
Kilinochchi,4,2023-04-01,1,0,3,10,10,1
Kilinochchi,4,2023-04-08,1,0,3,10,10,1
Kilinochchi,4,2023-04-15,2,0,2,10,10,1
Kilinochchi,4,2023-04-22,2,0,4,8,8,1
Kilinochchi,4,2023-04-29,0,0,3,10,10,1
Kilinochchi,4,2023-05-06,2,0,3,9,9,1
Kilinochchi,4,2023-05-13,1,0,3,10,10,1
Kilinochchi,4,2023-05-20,2,0,2,10,10,1
Kilinochchi,4,2023-05-27,2,0,4,7,7,1
Kilinochchi,4,2023-06-03,2,0,3,9,9,1
Kilinochchi,4,2023-06-10,1,0,4,20,20,1
Kilinochchi,4,2023-06-17,3,2,7,21,19,1
Kilinochchi,4,2023-06-24,4,0,7,15,15,1
Kilinochchi,4,2023-07-01,3,0,6,12,12,1
Kilinochchi,4,2023-07-08,0,0,5,10,10,1
Kilinochchi,4,2023-07-15,2,0,2,8,8,1
Kilinochchi,4,2023-07-22,5,0,3,7,7,1
Kilinochchi,4,2023-07-29,1,0,3,9,9,1
Kilinochchi,4,2023-08-05,1,0,2,7,7,1
Kilinochchi,4,2023-08-12,1,0,2,6,6,1
Kilinochchi,4,2023-08-19,0,0,2,9,9,1
Kilinochchi,4,2023-08-26,0,0,3,8,8,1
Kilinochchi,4,2023-09-02,0,0,2,8,8,1
Kilinochchi,4,2023-09-09,0,0,2,7,7,1
Kilinochchi,4,2023-09-16,3,0,2,8,8,1
Kilinochchi,4,2023-09-23,0,0,0,6,6,1
Kilinochchi,4,2023-09-30,0,0,0,6,6,1
Kilinochchi,4,2023-10-07,0,0,1,10,10,1
Kilinochchi,4,2023-10-14,2,0,0,6,6,1
Kilinochchi,4,2023-10-21,3,0,0,7,7,1
Kilinochchi,4,2023-10-28,1,0,0,9,9,1
Kilinochchi,4,2023-11-04,1,0,2,6,6,1
Kilinochchi,4,2023-11-11,2,0,2,7,7,1
Kilinochchi,4,2023-11-18,7,0,3,17,17,1
Kilinochchi,4,2023-11-25,5,0,1,12,12,1
Kilinochchi,4,2023-12-02,9,0,8,23,23,1
Kilinochchi,4,2023-12-09,11,1,7,37,36,1
Kilinochchi,4,2023-12-16,20,2,11,47,45,1
Kilinochchi,4,2023-12-23,17,3,18,62,59,1
Kilinochchi,4,2023-12-30,29,0,13,46,46,1
Kilinochchi,4,2024-01-06,52,0,14,51,51,0
Kilinochchi,4,2024-01-13,20,12,35,87,75,1
Kilinochchi,4,2024-01-20,41,0,45,96,96,1
Kilinochchi,4,2024-01-27,22,6,40,90,84,1
Kilinochchi,4,2024-02-03,26,21,46,101,80,1
Kilinochchi,4,2024-02-10,22,6,39,74,68,1
Kilinochchi,4,2024-02-17,12,3,36,75,72,1
Kilinochchi,4,2024-02-24,9,7,34,69,62,1
Kilinochchi,4,2024-03-02,8,9,28,53,44,0
Kilinochchi,4,2024-03-09,8,6,23,42,36,1
Kilinochchi,4,2024-03-16,7,5,17,31,26,1
Kilinochchi,4,2024-03-23,2,4,13,24,20,0
Kilinochchi,4,2024-03-30,3,2,11,20,18,1
Kilinochchi,4,2024-04-06,3,2,10,18,16,1
Kilinochchi,4,2024-04-13,4,0,6,14,14,1
Kilinochchi,4,2024-04-20,0,0,4,10,10,1
Kilinochchi,4,2024-04-27,0,0,3,10,10,1
Kilinochchi,4,2024-05-04,0,0,2,10,10,1
Kilinochchi,4,2024-05-11,1,0,3,11,11,1
Kilinochchi,4,2024-05-18,0,0,3,12,12,1
Kilinochchi,4,2024-05-25,0,0,2,11,11,1
Kilinochchi,4,2024-06-01,0,0,1,10,10,1
Kilinochchi,4,2024-06-08,0,0,3,10,10,1
Kilinochchi,4,2024-06-15,0,0,5,11,11,1
Kilinochchi,4,2024-06-22,0,0,5,21,21,1
Kilinochchi,4,2024-06-29,0,3,4,17,14,0
Kilinochchi,4,2024-07-06,0,1,3,14,13,0
Kilinochchi,4,2024-07-13,2,1,2,14,13,1
Kilinochchi,4,2024-07-20,1,0,3,13,13,1
Kilinochchi,4,2024-07-27,1,0,2,12,12,1
Kilinochchi,4,2024-08-03,6,0,3,11,11,1
Kilinochchi,4,2024-08-10,3,0,2,10,10,1
Kilinochchi,4,2024-08-17,3,0,2,10,10,1
Kilinochchi,4,2024-08-24,1,0,1,10,10,1
Kilinochchi,4,2024-08-31,0,0,0,9,9,1
Kilinochchi,4,2024-09-07,0,0,0,7,7,1
Kilinochchi,4,2024-09-14,0,0,0,9,9,1
Kilinochchi,4,2024-09-21,2,0,0,9,9,1
Kilinochchi,4,2024-09-28,2,0,0,10,10,1
Kilinochchi,4,2024-10-05,0,0,1,10,10,1
Kilinochchi,4,2024-10-12,1,0,1,11,11,1
Kilinochchi,4,2024-10-19,1,0,1,10,10,1
Kilinochchi,4,2024-10-26,3,0,1,9,9,1
Kilinochchi,4,2024-11-02,5,0,4,10,10,1
Kilinochchi,4,2024-11-09,3,0,3,9,9,1
Kilinochchi,4,2024-11-16,0,1,2,12,11,0
Kilinochchi,4,2024-11-23,1,1,4,16,15,1
Kilinochchi,4,2024-11-30,1,1,2,10,9,1
Kilinochchi,4,2024-12-07,8,0,1,10,10,1
Kilinochchi,4,2024-12-14,6,0,3,14,14,1
Kilinochchi,4,2024-12-21,5,2,12,37,35,1
Kilinochchi,4,2024-12-28,5,0,13,35,35,1
Kilinochchi,4,2025-01-04,8,1,3,28,27,1
Kilinochchi,4,2025-01-11,3,2,13,27,25,1
Kilinochchi,4,2025-01-18,6,3,10,29,26,1
Kilinochchi,4,2025-01-25,3,0,8,16,16,1
Kilinochchi,4,2025-02-01,2,2,7,17,15,1
Kilinochchi,4,2025-02-08,2,0,5,12,12,1
Kilinochchi,4,2025-02-15,2,0,3,9,9,1
Kilinochchi,4,2025-02-22,1,1,3,14,13,1
Kilinochchi,4,2025-03-01,3,0,4,13,13,1
Kilinochchi,4,2025-03-08,6,0,3,13,13,1
Kilinochchi,4,2025-03-15,0,0,3,12,12,1
Kurunegala,4,2023-01-28,67,17,60,135,118,1
Kurunegala,4,2023-02-04,50,26,67,161,135,1
Kurunegala,4,2023-02-11,32,20,58,150,130,1
Kurunegala,4,2023-02-18,40,13,26,70,57,1
Kurunegala,4,2023-02-25,39,8,21,45,37,1
Kurunegala,4,2023-03-04,38,5,34,70,65,1
Kurunegala,4,2023-03-11,53,9,39,68,59,1
Kurunegala,4,2023-03-18,51,13,30,61,48,1
Kurunegala,4,2023-03-25,39,10,28,58,48,1
Kurunegala,4,2023-04-01,30,6,25,46,40,1
Kurunegala,4,2023-04-08,35,9,21,46,37,1
Kurunegala,4,2023-04-15,59,11,29,60,49,1
Kurunegala,4,2023-04-22,54,7,37,70,63,1
Kurunegala,4,2023-04-29,33,12,27,48,36,1
Kurunegala,4,2023-05-06,51,7,26,46,39,0
Kurunegala,4,2023-05-13,76,10,31,67,57,0
Kurunegala,4,2023-05-20,72,11,32,68,57,0
Kurunegala,4,2023-05-27,82,10,24,50,40,0
Kurunegala,4,2023-06-03,123,11,26,66,55,0
Kurunegala,4,2023-06-10,127,24,88,185,161,1
Kurunegala,4,2023-06-17,124,29,83,185,156,1
Kurunegala,4,2023-06-24,103,25,63,154,129,1
Kurunegala,4,2023-07-01,86,34,88,216,182,1
Kurunegala,4,2023-07-08,56,37,101,245,208,1
Kurunegala,4,2023-07-15,59,25,81,212,187,1
Kurunegala,4,2023-07-22,57,17,58,160,143,1
Kurunegala,4,2023-07-29,55,14,41,118,104,1
Kurunegala,4,2023-08-05,55,10,35,87,77,1
Kurunegala,4,2023-08-12,38,11,30,67,56,1
Kurunegala,4,2023-08-19,51,11,30,74,63,1
Kurunegala,4,2023-08-26,30,10,29,73,63,1
Kurunegala,4,2023-09-02,36,11,29,71,60,1
Kurunegala,4,2023-09-09,38,10,25,60,50,1
Kurunegala,4,2023-09-16,22,10,24,55,45,1
Kurunegala,4,2023-09-23,16,10,26,50,40,1
Kurunegala,4,2023-09-30,43,9,20,38,29,0
Kurunegala,4,2023-10-07,24,10,23,50,40,1
Kurunegala,4,2023-10-14,7,10,20,47,37,0
Kurunegala,4,2023-10-21,1,9,20,49,40,0
Kurunegala,4,2023-10-28,2,12,28,70,58,0
Kurunegala,4,2023-11-04,1,10,29,77,67,0
Kurunegala,4,2023-11-11,48,9,21,61,52,1
Kurunegala,4,2023-11-18,50,6,12,41,35,0
Kurunegala,4,2023-11-25,131,7,14,46,39,0
Kurunegala,4,2023-12-02,159,8,16,49,41,0
Kurunegala,4,2023-12-09,155,9,24,65,56,0
Kurunegala,4,2023-12-16,172,11,29,76,65,0
Kurunegala,4,2023-12-23,164,36,94,217,181,1
Kurunegala,4,2023-12-30,155,37,98,232,195,1
Kurunegala,4,2024-01-06,127,34,104,247,213,1
Kurunegala,4,2024-01-13,62,45,131,301,256,1
Kurunegala,4,2024-01-20,135,54,149,339,285,1
Kurunegala,4,2024-01-27,103,51,130,311,260,1
Kurunegala,4,2024-02-03,108,19,63,156,137,1
Kurunegala,4,2024-02-10,26,3,52,105,102,1
Kurunegala,4,2024-02-17,61,24,80,185,161,1
Kurunegala,4,2024-02-24,58,24,72,176,152,1
Kurunegala,4,2024-03-02,67,17,51,138,121,1
Kurunegala,4,2024-03-09,50,9,29,64,55,1
Kurunegala,4,2024-03-16,29,8,21,43,35,1
Kurunegala,4,2024-03-23,19,8,27,62,54,1
Kurunegala,4,2024-03-30,26,10,26,67,57,1
Kurunegala,4,2024-04-06,6,11,24,62,51,0
Kurunegala,4,2024-04-13,21,9,17,42,33,1
Kurunegala,4,2024-04-20,20,3,13,26,23,1
Kurunegala,4,2024-04-27,19,6,16,26,20,1
Kurunegala,4,2024-05-04,34,2,12,21,19,0
Kurunegala,4,2024-05-11,44,5,11,27,22,0
Kurunegala,4,2024-05-18,39,6,13,29,23,0
Kurunegala,4,2024-05-25,39,6,17,32,26,0
Kurunegala,4,2024-06-01,37,7,20,41,34,1
Kurunegala,4,2024-06-08,36,9,24,55,46,1
Kurunegala,4,2024-06-15,21,12,34,73,61,1
Kurunegala,4,2024-06-22,47,10,38,78,68,1
Kurunegala,4,2024-06-29,39,11,30,65,54,1
Kurunegala,4,2024-07-06,32,10,38,82,72,1
Kurunegala,4,2024-07-13,38,14,28,52,38,1
Kurunegala,4,2024-07-20,27,15,24,59,44,1
Kurunegala,4,2024-07-27,61,11,25,58,47,0
Kurunegala,4,2024-08-03,39,8,23,46,38,1
Kurunegala,4,2024-08-10,31,10,24,42,32,1
Kurunegala,4,2024-08-17,20,8,26,47,39,1
Kurunegala,4,2024-08-24,20,12,29,66,54,1
Kurunegala,4,2024-08-31,21,11,31,71,60,1
Kurunegala,4,2024-09-07,26,11,25,51,40,1
Kurunegala,4,2024-09-14,22,11,25,45,34,1
Kurunegala,4,2024-09-21,28,8,22,38,30,1
Kurunegala,4,2024-09-28,17,10,15,32,22,1
Kurunegala,4,2024-10-05,16,6,22,41,35,1
Kurunegala,4,2024-10-12,16,10,22,43,33,1
Kurunegala,4,2024-10-19,21,10,18,40,30,1
Kurunegala,4,2024-10-26,30,7,20,37,30,1
Kurunegala,4,2024-11-02,20,7,18,37,30,1
Kurunegala,4,2024-11-09,14,6,16,36,30,1
Kurunegala,4,2024-11-16,25,8,13,39,31,1
Kurunegala,4,2024-11-23,20,9,22,50,41,1
Kurunegala,4,2024-11-30,17,9,21,51,42,1
Kurunegala,4,2024-12-07,14,8,18,37,29,1
Kurunegala,4,2024-12-14,25,8,18,41,33,1
Kurunegala,4,2024-12-21,26,7,20,49,42,1
Kurunegala,4,2024-12-28,26,6,24,43,37,1
Kurunegala,4,2025-01-04,39,8,11,29,21,0
Kurunegala,4,2025-01-11,30,7,22,40,33,1
Kurunegala,4,2025-01-18,34,5,26,50,45,1
Kurunegala,4,2025-01-25,18,9,20,38,29,1
Kurunegala,4,2025-02-01,27,9,27,57,48,1
Kurunegala,4,2025-02-08,27,8,24,44,36,1
Kurunegala,4,2025-02-15,20,8,20,40,32,1
Kurunegala,4,2025-02-22,25,9,20,35,26,1
Kurunegala,4,2025-03-01,17,6,25,41,35,1
Kurunegala,4,2025-03-08,23,11,26,48,37,1
Kurunegala,4,2025-03-15,21,11,19,46,35,1
Mannar,4,2023-01-28,0,3,6,21,18,0
Mannar,4,2023-02-04,0,0,5,14,14,1
Mannar,4,2023-02-11,0,0,6,15,15,1
Mannar,4,2023-02-18,2,0,3,9,9,1
Mannar,4,2023-02-25,0,0,3,8,8,1
Mannar,4,2023-03-04,1,0,5,16,16,1
Mannar,4,2023-03-11,0,0,6,21,21,1
Mannar,4,2023-03-18,1,0,6,15,15,1
Mannar,4,2023-03-25,4,0,3,11,11,1
Mannar,4,2023-04-01,2,0,2,7,7,1
Mannar,4,2023-04-08,1,0,0,6,6,1
Mannar,4,2023-04-15,3,0,0,3,3,1
Mannar,4,2023-04-22,4,0,0,7,7,1
Mannar,4,2023-04-29,2,0,1,10,10,1
Mannar,4,2023-05-06,3,0,1,6,6,1
Mannar,4,2023-05-13,5,0,2,9,9,1
Mannar,4,2023-05-20,7,0,1,7,7,1
Mannar,4,2023-05-27,1,0,0,10,10,1
Mannar,4,2023-06-03,4,0,1,14,14,1
Mannar,4,2023-06-10,2,0,5,22,22,1
Mannar,4,2023-06-17,3,1,9,22,21,1
Mannar,4,2023-06-24,2,1,6,15,14,1
Mannar,4,2023-07-01,0,0,5,11,11,1
Mannar,4,2023-07-08,0,0,4,9,9,1
Mannar,4,2023-07-15,1,0,2,7,7,1
Mannar,4,2023-07-22,3,0,2,6,6,1
Mannar,4,2023-07-29,0,0,1,7,7,1
Mannar,4,2023-08-05,0,0,0,4,4,1
Mannar,4,2023-08-12,0,0,0,5,5,1
Mannar,4,2023-08-19,1,0,1,7,7,1
Mannar,4,2023-08-26,0,0,1,6,6,1
Mannar,4,2023-09-02,1,0,0,6,6,1
Mannar,4,2023-09-09,2,0,0,6,6,1
Mannar,4,2023-09-16,1,0,0,7,7,1
Mannar,4,2023-09-23,1,0,0,6,6,1
Mannar,4,2023-09-30,0,0,0,5,5,1
Mannar,4,2023-10-07,2,0,0,8,8,1
Mannar,4,2023-10-14,1,0,0,7,7,1
Mannar,4,2023-10-21,3,0,0,5,5,1
Mannar,4,2023-10-28,3,0,0,9,9,1
Mannar,4,2023-11-04,4,0,0,10,10,1
Mannar,4,2023-11-11,3,0,4,19,19,1
Mannar,4,2023-11-18,1,0,0,18,18,1
Mannar,4,2023-11-25,7,0,0,22,22,1
Mannar,4,2023-12-02,9,2,11,38,36,1
Mannar,4,2023-12-09,14,2,5,43,41,1
Mannar,4,2023-12-16,17,3,6,41,38,1
Mannar,4,2023-12-23,25,3,8,47,44,1
Mannar,4,2023-12-30,53,2,6,41,39,0
Mannar,4,2024-01-06,35,2,6,44,42,1
Mannar,4,2024-01-13,13,5,9,44,39,1
Mannar,4,2024-01-20,10,0,25,59,59,1
Mannar,4,2024-01-27,19,10,47,99,89,1
Mannar,4,2024-02-03,21,12,34,71,59,1
Mannar,4,2024-02-10,2,3,23,36,33,0
Mannar,4,2024-02-17,4,3,14,27,24,1
Mannar,4,2024-02-24,4,2,13,22,20,1
Mannar,4,2024-03-02,4,3,12,24,21,1
Mannar,4,2024-03-09,1,1,8,16,15,1
Mannar,4,2024-03-16,1,0,5,9,9,1
Mannar,4,2024-03-23,2,0,3,8,8,1
Mannar,4,2024-03-30,1,0,3,8,8,1
Mannar,4,2024-04-06,2,0,2,8,8,1
Mannar,4,2024-04-13,1,0,0,6,6,1
Mannar,4,2024-04-20,9,0,0,5,5,0
Mannar,4,2024-04-27,1,0,0,6,6,1
Mannar,4,2024-05-04,1,0,0,6,6,1
Mannar,4,2024-05-11,0,0,0,7,7,1
Mannar,4,2024-05-18,0,0,0,9,9,1
Mannar,4,2024-05-25,2,0,0,4,4,1
Mannar,4,2024-06-01,2,0,0,7,7,1
Mannar,4,2024-06-08,1,0,3,11,11,1
Mannar,4,2024-06-15,1,0,5,19,19,1
Mannar,4,2024-06-22,3,0,6,27,27,1
Mannar,4,2024-06-29,2,0,2,15,15,1
Mannar,4,2024-07-06,2,0,4,19,19,1
Mannar,4,2024-07-13,5,1,3,20,19,1
Mannar,4,2024-07-20,5,0,2,11,11,1
Mannar,4,2024-07-27,8,0,2,11,11,1
Mannar,4,2024-08-03,3,0,2,9,9,1
Mannar,4,2024-08-10,10,0,1,8,8,0
Mannar,4,2024-08-17,10,0,2,9,9,0
Mannar,4,2024-08-24,8,0,3,11,11,1
Mannar,4,2024-08-31,3,0,2,8,8,1
Mannar,4,2024-09-07,11,0,2,8,8,0
Mannar,4,2024-09-14,14,0,3,17,17,1
Mannar,4,2024-09-21,4,1,9,27,26,1
Mannar,4,2024-09-28,2,1,6,18,17,1
Mannar,4,2024-10-05,2,1,4,16,15,1
Mannar,4,2024-10-12,5,0,3,15,15,1
Mannar,4,2024-10-19,7,0,1,11,11,1
Mannar,4,2024-10-26,5,0,0,5,5,1
Mannar,4,2024-11-02,3,0,2,7,7,1
Mannar,4,2024-11-09,5,0,2,9,9,1
Mannar,4,2024-11-16,6,0,0,17,17,1
Mannar,4,2024-11-23,6,0,5,22,22,1
Mannar,4,2024-11-30,2,2,4,18,16,1
Mannar,4,2024-12-07,2,0,2,8,8,1
Mannar,4,2024-12-14,8,0,2,14,14,1
Mannar,4,2024-12-21,12,1,10,37,36,1
Mannar,4,2024-12-28,11,0,10,34,34,1
Mannar,4,2025-01-04,15,1,1,20,19,1
Mannar,4,2025-01-11,12,1,10,24,23,1
Mannar,4,2025-01-18,7,1,10,31,30,1
Mannar,4,2025-01-25,12,1,7,18,17,1
Mannar,4,2025-02-01,3,2,8,21,19,1
Mannar,4,2025-02-08,3,0,8,16,16,1
Mannar,4,2025-02-15,4,0,7,13,13,1
Mannar,4,2025-02-22,3,0,6,21,21,1
Mannar,4,2025-03-01,0,2,8,24,22,0
Mannar,4,2025-03-08,2,1,5,17,16,1
Mannar,4,2025-03-15,2,0,3,13,13,1
Matale,4,2023-01-28,19,8,34,71,63,1
Matale,4,2023-02-04,20,13,34,69,56,1
Matale,4,2023-02-11,21,9,25,52,43,1
Matale,4,2023-02-18,25,3,18,32,29,1
Matale,4,2023-02-25,17,1,14,20,19,1
Matale,4,2023-03-04,11,4,12,26,22,1
Matale,4,2023-03-11,21,2,18,31,29,1
Matale,4,2023-03-18,33,5,18,35,30,1
Matale,4,2023-03-25,49,2,15,22,20,0
Matale,4,2023-04-01,34,0,9,13,13,0
Matale,4,2023-04-08,33,1,8,20,19,0
Matale,4,2023-04-15,40,1,10,24,23,0
Matale,4,2023-04-22,30,3,30,60,57,1
Matale,4,2023-04-29,36,8,26,52,44,1
Matale,4,2023-05-06,34,6,27,46,40,1
Matale,4,2023-05-13,29,8,24,47,39,1
Matale,4,2023-05-20,37,4,21,40,36,1
Matale,4,2023-05-27,44,8,23,47,39,1
Matale,4,2023-06-03,43,8,25,59,51,1
Matale,4,2023-06-10,40,4,32,60,56,1
Matale,4,2023-06-17,49,8,31,58,50,1
Matale,4,2023-06-24,38,7,33,66,59,1
Matale,4,2023-07-01,26,4,32,63,59,1
Matale,4,2023-07-08,60,3,30,57,54,0
Matale,4,2023-07-15,58,3,26,54,51,0
Matale,4,2023-07-22,35,0,28,55,55,1
Matale,4,2023-07-29,45,1,23,44,43,0
Matale,4,2023-08-05,69,0,27,52,52,0
Matale,4,2023-08-12,37,3,33,72,69,1
Matale,4,2023-08-19,60,4,27,57,53,0
Matale,4,2023-08-26,36,4,25,47,43,1
Matale,4,2023-09-02,28,5,29,71,66,1
Matale,4,2023-09-09,20,3,28,64,61,1
Matale,4,2023-09-16,19,6,22,51,45,1
Matale,4,2023-09-23,26,3,24,57,54,1
Matale,4,2023-09-30,25,5,21,40,35,1
Matale,4,2023-10-07,30,5,19,26,21,0
Matale,4,2023-10-14,41,6,11,29,23,0
Matale,4,2023-10-21,61,6,17,39,33,0
Matale,4,2023-10-28,60,8,19,46,38,0
Matale,4,2023-11-04,13,11,27,64,53,1
Matale,4,2023-11-11,26,15,39,94,79,1
Matale,4,2023-11-18,38,19,64,150,131,1
Matale,4,2023-11-25,94,22,69,163,141,1
Matale,4,2023-12-02,61,15,44,99,84,1
Matale,4,2023-12-09,74,10,24,64,54,0
Matale,4,2023-12-16,101,12,32,82,70,0
Matale,4,2023-12-23,71,45,113,253,208,1
Matale,4,2023-12-30,40,35,94,222,187,1
Matale,4,2024-01-06,39,27,81,191,164,1
Matale,4,2024-01-13,47,38,113,254,216,1
Matale,4,2024-01-20,28,33,95,226,193,0
Matale,4,2024-01-27,22,9,41,101,92,1
Matale,4,2024-02-03,27,6,29,72,66,1
Matale,4,2024-02-10,30,1,42,81,80,1
Matale,4,2024-02-17,18,6,33,61,55,1
Matale,4,2024-02-24,16,4,24,41,37,1
Matale,4,2024-03-02,11,2,23,35,33,1
Matale,4,2024-03-09,8,2,20,35,33,1
Matale,4,2024-03-16,6,1,16,28,27,1
Matale,4,2024-03-23,12,2,13,22,20,1
Matale,4,2024-03-30,3,1,10,18,17,1
Matale,4,2024-04-06,6,0,9,16,16,1
Matale,4,2024-04-13,16,0,5,12,12,0
Matale,4,2024-04-20,7,0,4,10,10,1
Matale,4,2024-04-27,6,0,4,12,12,1
Matale,4,2024-05-04,13,0,3,10,10,0
Matale,4,2024-05-11,9,0,4,14,14,1
Matale,4,2024-05-18,5,2,5,19,17,1
Matale,4,2024-05-25,7,0,5,11,11,1
Matale,4,2024-06-01,8,1,6,14,13,1
Matale,4,2024-06-08,3,1,6,18,17,1
Matale,4,2024-06-15,15,1,9,22,21,1
Matale,4,2024-06-22,13,2,11,26,24,1
Matale,4,2024-06-29,14,5,8,21,16,1
Matale,4,2024-07-06,24,1,7,15,14,0
Matale,4,2024-07-13,18,2,9,20,18,1
Matale,4,2024-07-20,19,2,9,19,17,1
Matale,4,2024-07-27,16,3,10,21,18,1
Matale,4,2024-08-03,14,3,13,21,18,1
Matale,4,2024-08-10,18,2,12,21,19,1
Matale,4,2024-08-17,21,2,15,21,19,1
Matale,4,2024-08-24,8,3,13,24,21,1
Matale,4,2024-08-31,17,1,11,18,17,1
Matale,4,2024-09-07,22,1,10,14,13,0
Matale,4,2024-09-14,16,2,10,21,19,1
Matale,4,2024-09-21,12,1,14,23,22,1
Matale,4,2024-09-28,26,5,13,30,25,1
Matale,4,2024-10-05,32,4,14,27,23,0
Matale,4,2024-10-12,7,6,12,27,21,1
Matale,4,2024-10-19,43,2,9,19,17,0
Matale,4,2024-10-26,35,3,12,22,19,0
Matale,4,2024-11-02,25,3,15,31,28,1
Matale,4,2024-11-09,41,5,14,22,17,0
Matale,4,2024-11-16,41,7,14,43,36,1
Matale,4,2024-11-23,31,9,27,58,49,1
Matale,4,2024-11-30,37,8,22,48,40,1
Matale,4,2024-12-07,38,8,25,55,47,1
Matale,4,2024-12-14,52,10,37,80,70,1
Matale,4,2024-12-21,34,15,38,79,64,1
Matale,4,2024-12-28,52,6,31,55,49,1
Matale,4,2025-01-04,39,8,20,48,40,1
Matale,4,2025-01-11,44,12,40,91,79,1
Matale,4,2025-01-18,39,6,38,75,69,1
