district,horizon,date,actual,lower,prediction,upper,interval_width,within_interval
Kalutara,1,2021-07-10,42,40,72,158,118,1
Kalutara,1,2021-07-17,69,23,44,89,66,1
Kalutara,1,2021-07-24,73,33,57,111,78,1
Kalutara,1,2021-07-31,34,51,87,189,138,0
Kalutara,1,2021-08-07,16,31,49,85,54,0
Kalutara,1,2021-08-14,10,12,26,46,34,0
Kalutara,1,2021-08-21,23,5,15,26,21,1
Kalutara,1,2021-08-28,10,9,18,39,30,1
Kalutara,1,2021-09-04,15,4,18,30,26,1
Kalutara,1,2021-09-11,29,4,13,27,23,0
Kalutara,1,2021-09-18,30,7,19,39,32,1
Kalutara,1,2021-09-25,30,13,27,65,52,1
Kalutara,1,2021-10-02,30,19,39,86,67,1
Kalutara,1,2021-10-09,33,11,31,67,56,1
Kalutara,1,2021-10-16,36,12,32,66,54,1
Kalutara,1,2021-10-23,38,15,39,78,63,1
Kalutara,1,2021-10-30,29,26,49,105,79,1
Kalutara,1,2021-11-06,43,23,47,99,76,1
Kalutara,1,2021-11-13,41,13,39,79,66,1
Kalutara,1,2021-11-20,39,16,44,89,73,1
Kalutara,1,2021-11-27,76,15,42,88,73,1
Kalutara,1,2021-12-04,93,46,93,205,159,1
Kalutara,1,2021-12-11,20,85,147,317,232,0
Kalutara,1,2021-12-18,20,22,53,109,87,0
Kalutara,1,2021-12-25,20,10,27,40,30,1
Kalutara,1,2022-01-01,10,13,22,39,26,0
Kalutara,1,2022-01-08,75,6,15,30,24,0
Kalutara,1,2022-01-15,88,24,41,78,54,0
Kalutara,1,2022-01-22,64,51,80,159,108,1
Kalutara,1,2022-01-29,56,42,63,106,64,1
Kalutara,1,2022-02-05,25,29,45,67,38,0
Kalutara,1,2022-02-12,36,16,30,44,28,1
Kalutara,1,2022-02-19,44,10,27,37,27,0
Kalutara,1,2022-02-26,59,15,29,48,33,0
Kalutara,1,2022-03-05,36,32,49,83,51,1
Kalutara,1,2022-03-12,45,29,50,82,53,1
Kalutara,1,2022-03-19,64,21,39,66,45,1
Kalutara,1,2022-03-26,38,31,45,74,43,1
Kalutara,1,2022-04-02,53,22,40,61,39,1
Kalutara,1,2022-04-09,29,30,45,98,68,0
Kalutara,1,2022-04-16,92,24,44,89,65,0
Kalutara,1,2022-04-23,91,61,101,231,170,1
Kalutara,1,2022-04-30,93,59,107,232,173,1
Kalutara,1,2022-05-07,73,61,127,281,220,1
Kalutara,1,2022-05-14,13,54,113,239,185,0
Kalutara,1,2022-05-21,97,12,32,72,60,0
Kalutara,1,2022-05-28,97,41,82,193,152,1
Kalutara,1,2022-06-04,83,56,103,228,172,1
Kalutara,1,2022-06-11,11,57,110,237,180,0
Kalutara,1,2022-06-18,14,15,33,64,49,0
Kalutara,1,2022-06-25,13,8,19,30,22,1
Kalutara,1,2022-07-02,11,8,18,32,24,1
Kalutara,1,2022-07-09,35,6,11,24,18,0
Kalutara,1,2022-07-16,13,11,22,37,26,1
Kalutara,1,2022-07-23,17,6,14,28,22,1
Kalutara,1,2022-07-30,93,7,18,26,19,0
Kalutara,1,2022-08-06,66,34,61,138,104,1
Kalutara,1,2022-08-13,81,55,86,184,129,1
Kalutara,1,2022-08-20,74,51,78,152,101,1
Kalutara,1,2022-08-27,13,52,85,168,116,0
Kalutara,1,2022-09-03,32,32,55,110,78,1
Kalutara,1,2022-09-10,23,12,26,56,44,1
Kalutara,1,2022-09-17,39,11,26,44,33,1
Kalutara,1,2022-09-24,30,20,36,61,41,1
Kalutara,1,2022-10-01,50,18,37,63,45,1
Kalutara,1,2022-10-08,43,23,38,62,39,1
Kalutara,1,2022-10-15,44,24,37,74,50,1
Kalutara,1,2022-10-22,31,26,44,95,69,1
Kalutara,1,2022-10-29,18,13,33,67,54,1
Kalutara,1,2022-11-05,27,7,20,39,32,1
Kalutara,1,2022-11-12,48,8,20,45,37,0
Kalutara,1,2022-11-19,61,15,36,76,61,1
Kalutara,1,2022-11-26,29,32,59,125,93,0
Kalutara,1,2022-12-03,16,17,37,69,52,0
Kalutara,1,2022-12-10,48,14,29,55,41,1
Kalutara,1,2022-12-17,64,19,38,69,50,1
Kalutara,1,2022-12-24,74,38,65,139,101,1
Kalutara,1,2022-12-31,80,46,86,192,146,1
Kalutara,1,2023-01-07,86,59,92,177,118,1
Kalutara,1,2023-01-14,81,51,81,155,104,1
Kalutara,1,2023-01-21,94,49,78,144,95,1
Kalutara,1,2023-01-28,105,48,81,161,113,1
Kalutara,1,2023-02-04,84,59,102,207,148,1
Kalutara,1,2023-02-11,46,50,85,158,108,0
Kalutara,1,2023-02-18,28,27,49,72,45,1
Kalutara,1,2023-02-25,62,15,35,55,40,0
Kalutara,1,2023-03-04,47,24,41,74,50,1
Kalutara,1,2023-03-11,49,26,46,84,58,1
Kalutara,1,2023-03-18,28,23,44,78,55,1
Kalutara,1,2023-03-25,54,20,37,72,52,1
Kalutara,1,2023-04-01,48,21,43,92,71,1
Kalutara,1,2023-04-08,95,23,49,100,77,1
Kalutara,1,2023-04-15,124,60,109,239,179,1
Kalutara,1,2023-04-22,90,76,130,268,192,1
Kalutara,1,2023-04-29,96,47,95,200,153,1
Kalutara,1,2023-05-06,99,40,78,165,125,1
Kalutara,1,2023-05-13,90,51,98,219,168,1
Kalutara,1,2023-05-20,165,67,131,280,213,1
Kalutara,1,2023-05-27,239,108,192,405,297,1
Kalutara,1,2023-06-03,192,122,216,446,324,1
Kalutara,1,2023-06-10,190,106,195,391,285,1
Kalutara,1,2023-06-17,161,94,177,359,265,1
Kalutara,1,2023-06-24,129,82,153,291,209,1
Kalutara,1,2023-07-01,99,61,117,220,159,1
Kalutara,1,2023-07-08,128,47,92,184,137,1
Kalutara,1,2023-07-15,84,60,98,191,131,1
Kalutara,1,2023-07-22,95,51,89,168,117,1
Kalutara,1,2023-07-29,80,47,73,129,82,1
Kalutara,1,2023-08-05,98,37,62,100,63,1
Kalutara,1,2023-08-12,87,40,59,102,62,1
Kalutara,1,2023-08-19,102,39,61,101,62,0
Kalutara,1,2023-08-26,72,40,58,100,60,1
Kalutara,1,2023-09-02,70,35,63,117,82,1
Kalutara,1,2023-09-09,57,30,49,106,76,1
Kalutara,1,2023-09-16,58,25,56,116,91,1
Kalutara,1,2023-09-23,34,28,65,141,113,1
Kalutara,1,2023-09-30,44,20,54,116,96,1
Kalutara,1,2023-10-07,193,17,48,105,88,0
Kalutara,1,2023-10-14,47,77,142,314,237,0
Kalutara,1,2023-10-21,345,52,103,218,166,0
Kalutara,1,2023-10-28,52,113,204,447,334,0
Kalutara,1,2023-11-04,35,67,130,258,191,0
Kalutara,1,2023-11-11,0,10,42,114,104,0
Kalutara,1,2023-11-18,1,6,17,32,26,0
Kalutara,1,2023-11-25,34,2,12,24,22,0
Kalutara,1,2023-12-02,85,10,28,57,47,0
Kalutara,1,2023-12-09,104,44,88,190,146,1
Kalutara,1,2023-12-16,693,53,103,220,167,0
Kalutara,1,2023-12-23,89,115,202,443,328,0
Kalutara,1,2023-12-30,77,81,152,297,216,0
Kalutara,1,2024-01-06,103,35,79,157,122,1
Kalutara,1,2024-01-13,105,40,84,170,130,1
Kalutara,1,2024-01-20,96,64,113,224,160,1
Kalutara,1,2024-01-27,118,52,95,174,122,1
Kalutara,1,2024-02-03,113,55,101,188,133,1
Kalutara,1,2024-02-10,81,60,100,182,122,1
Kalutara,1,2024-02-17,77,37,65,108,71,1
Kalutara,1,2024-02-24,54,31,52,79,48,1
Kalutara,1,2024-03-02,43,27,45,68,41,1
Kalutara,1,2024-03-09,91,21,35,54,33,0
Kalutara,1,2024-03-16,78,29,39,69,40,0
Kalutara,1,2024-03-23,69,36,53,89,53,1
Kalutara,1,2024-03-30,50,32,51,91,59,1
Kalutara,1,2024-04-06,35,26,45,73,47,1
Kalutara,1,2024-04-13,37,13,32,45,32,1
Kalutara,1,2024-04-20,24,15,32,44,29,1
Kalutara,1,2024-04-27,41,15,29,46,31,1
Kalutara,1,2024-05-04,31,17,35,61,44,1
Kalutara,1,2024-05-11,50,17,34,58,41,1
Kalutara,1,2024-05-18,32,19,35,73,54,1
Kalutara,1,2024-05-25,41,22,43,86,64,1
Kalutara,1,2024-06-01,41,15,40,83,68,1
Kalutara,1,2024-06-08,50,16,44,91,75,1
Kalutara,1,2024-06-15,46,28,55,113,85,1
Kalutara,1,2024-06-22,63,30,53,95,65,1
Kalutara,1,2024-06-29,60,34,53,94,60,1
Kalutara,1,2024-07-06,68,36,60,115,79,1
Kalutara,1,2024-07-13,55,40,56,102,62,1
Kalutara,1,2024-07-20,65,28,54,102,74,1
Kalutara,1,2024-07-27,27,35,53,88,53,0
Kalutara,1,2024-08-03,50,17,40,58,41,1
Kalutara,1,2024-08-10,48,20,37,55,35,1
Kalutara,1,2024-08-17,43,23,41,76,53,1
Kalutara,1,2024-08-24,57,26,45,93,67,1
Kalutara,1,2024-08-31,39,30,52,105,75,1
Kalutara,1,2024-09-07,23,24,48,95,71,0
Kalutara,1,2024-09-14,34,16,36,60,44,1
Kalutara,1,2024-09-21,48,17,31,53,36,1
Kalutara,1,2024-09-28,44,24,42,69,45,1
Kalutara,1,2024-10-05,44,25,44,72,47,1
Kalutara,1,2024-10-12,36,27,41,86,59,1
Kalutara,1,2024-10-19,31,18,35,66,48,1
Kalutara,1,2024-10-26,40,12,28,56,44,1
Kalutara,1,2024-11-02,36,17,39,74,57,1
Kalutara,1,2024-11-09,23,17,39,78,61,1
Kalutara,1,2024-11-16,30,12,29,49,37,1
Kalutara,1,2024-11-23,34,13,29,48,35,1
Kalutara,1,2024-11-30,28,13,28,56,43,1
Kalutara,1,2024-12-07,32,12,26,46,34,1
Kalutara,1,2024-12-14,49,13,26,44,31,0
Kalutara,1,2024-12-21,34,19,42,81,62,1
Kalutara,1,2024-12-28,65,26,45,72,46,1
Kalutara,1,2025-01-04,24,27,50,83,56,0
Kalutara,1,2025-01-11,51,26,46,73,47,1
Kalutara,1,2025-01-18,38,20,36,56,36,1
Kalutara,1,2025-01-25,29,13,36,62,49,1
Kalutara,1,2025-02-01,29,15,29,48,33,1
Kalutara,1,2025-02-08,29,18,32,44,26,1
Kalutara,1,2025-02-15,44,19,32,50,31,1
Kalutara,1,2025-02-22,31,21,37,58,37,1
Kandy,1,2014-06-21,39,40,65,134,94,0
Kandy,1,2014-06-28,37,31,47,80,49,1
Kandy,1,2014-07-05,49,19,35,59,40,1
Kandy,1,2014-07-12,63,14,31,49,35,0
Kandy,1,2014-07-19,48,24,37,59,35,1
Kandy,1,2014-07-26,36,26,38,60,34,1
Kandy,1,2014-08-02,55,16,32,47,31,0
Kandy,1,2014-08-09,50,21,34,65,44,1
Kandy,1,2014-08-16,48,26,40,79,53,1
Kandy,1,2014-08-23,54,22,47,98,76,1
Kandy,1,2014-08-30,40,26,54,111,85,1
Kandy,1,2014-09-06,46,18,39,74,56,1
Kandy,1,2014-09-13,36,24,43,76,52,1
Kandy,1,2014-09-20,40,25,41,67,42,1
Kandy,1,2014-09-27,39,24,38,74,50,1
Kandy,1,2014-10-04,48,22,43,86,64,1
Kandy,1,2014-10-11,60,18,44,95,77,1
Kandy,1,2014-10-18,68,33,71,163,130,1
Kandy,1,2014-10-25,48,33,71,162,129,1
Kandy,1,2014-11-01,72,24,60,136,112,1
Kandy,1,2014-11-08,114,41,79,176,135,1
Kandy,1,2014-11-15,118,79,142,311,232,1
Kandy,1,2014-11-22,60,78,148,315,237,0
Kandy,1,2014-11-29,114,45,87,190,145,1
Kandy,1,2014-12-06,73,57,105,242,185,1
Kandy,1,2014-12-13,60,57,104,227,170,1
Kandy,1,2014-12-20,94,30,66,155,125,1
Kandy,1,2014-12-27,37,28,61,132,104,1
Kandy,1,2015-01-03,20,15,36,70,55,1
Kandy,1,2015-01-10,43,10,23,44,34,1
Kandy,1,2015-01-17,65,21,35,61,40,0
Kandy,1,2015-01-24,42,34,48,86,52,1
Kandy,1,2015-01-31,28,24,41,65,41,1
Kandy,1,2015-02-07,52,10,27,39,29,0
Kandy,1,2015-02-14,21,17,28,57,40,1
Kandy,1,2015-02-21,5,13,25,44,31,0
Kandy,1,2015-02-28,6,9,15,31,22,0
Kandy,1,2015-03-07,1,2,9,19,17,0
Kandy,1,2015-03-14,5,0,5,16,16,1
Kandy,1,2015-03-21,2,0,4,12,12,1
Kandy,1,2015-03-28,7,0,3,14,14,1
Kandy,1,2015-04-04,0,3,7,15,12,0
Kandy,1,2015-04-11,12,0,8,18,18,1
Kandy,1,2015-04-18,6,1,7,16,15,1
Kandy,1,2015-04-25,13,0,9,20,20,1
Kandy,1,2015-05-02,15,2,10,27,25,1
Kandy,1,2015-05-09,12,4,12,31,27,1
Kandy,1,2015-05-16,8,4,14,31,27,1
Kandy,1,2015-05-23,17,1,12,28,27,1
Kandy,1,2015-05-30,18,6,17,39,33,1
Kandy,1,2015-06-06,19,8,19,36,28,1
Kandy,1,2015-06-13,17,4,17,31,27,1
Kandy,1,2015-06-20,12,5,14,26,21,1
Kandy,1,2015-06-27,8,3,13,26,23,1
Kandy,1,2015-07-04,9,3,8,21,18,1
Kandy,1,2015-07-11,15,1,6,16,15,1
Kandy,1,2015-07-18,16,4,8,21,17,1
Kandy,1,2015-07-25,16,3,8,19,16,1
Kandy,1,2015-08-01,15,3,9,20,17,1
Kandy,1,2015-08-08,7,4,8,20,16,1
Kandy,1,2015-08-15,6,2,6,18,16,1
Kandy,1,2015-08-22,13,2,9,15,13,1
Kandy,1,2015-08-29,11,3,7,16,13,1
Kandy,1,2015-09-05,16,3,10,22,19,1
Kandy,1,2015-09-12,11,4,12,24,20,1
Kandy,1,2015-09-19,21,3,10,23,20,1
Kandy,1,2015-09-26,27,6,13,28,22,1
Kandy,1,2015-10-03,16,9,24,50,41,1
Kandy,1,2015-10-10,39,4,15,35,31,0
Kandy,1,2015-10-17,21,9,23,53,44,1
Kandy,1,2015-10-24,42,15,38,75,60,1
Kandy,1,2015-10-31,25,14,42,93,79,1
Kandy,1,2015-11-07,19,11,35,71,60,1
Kandy,1,2015-11-14,42,8,25,56,48,1
Kandy,1,2015-11-21,25,13,36,74,61,1
Kandy,1,2015-11-28,44,9,24,50,41,1
Kandy,1,2015-12-05,48,11,32,71,60,1
Kandy,1,2015-12-12,17,22,52,99,77,0
Kandy,1,2015-12-19,32,5,17,41,36,1
Kandy,1,2015-12-26,71,9,24,46,37,0
Kandy,1,2016-01-02,35,33,69,145,112,1
Kandy,1,2016-01-09,50,25,51,95,70,1
Kandy,1,2016-01-16,64,24,37,61,37,0
Kandy,1,2016-01-23,62,32,45,72,40,1
Kandy,1,2016-01-30,51,33,46,80,47,1
Kandy,1,2016-02-06,50,26,41,65,39,1
Kandy,1,2016-02-13,23,21,33,54,33,1
Kandy,1,2016-02-20,38,9,26,41,32,1
Kandy,1,2016-02-27,38,10,23,34,24,0
Kandy,1,2016-03-05,29,14,26,42,28,1
Kandy,1,2016-03-12,6,13,26,41,28,0
Kandy,1,2016-03-19,9,6,13,25,19,1
Kandy,1,2016-03-26,18,4,8,20,16,1
Kandy,1,2016-04-02,13,4,10,19,15,1
Kandy,1,2016-04-09,7,3,11,24,21,1
Kandy,1,2016-04-16,21,3,7,18,15,0
Kandy,1,2016-04-23,26,5,13,25,20,0
Kandy,1,2016-04-30,33,6,17,37,31,1
Kandy,1,2016-05-07,38,11,25,55,44,1
Kandy,1,2016-05-14,27,20,45,91,71,1
Kandy,1,2016-05-21,34,13,38,83,70,1
Kandy,1,2016-05-28,55,11,37,78,67,1
Kandy,1,2016-06-04,1,28,65,151,123,0
Kandy,1,2016-06-11,92,9,22,49,40,0
Kandy,1,2016-06-18,152,42,67,148,106,0
Kandy,1,2016-06-25,172,96,150,327,231,1
Kandy,1,2016-07-02,139,107,169,341,234,1
Kandy,1,2016-07-09,283,75,116,222,147,0
Kandy,1,2016-07-16,160,92,145,287,195,1
Kandy,1,2016-07-23,204,79,122,238,159,1
Kandy,1,2016-07-30,146,75,132,263,188,1
Kandy,1,2016-08-06,127,78,127,248,170,1
Kandy,1,2016-08-13,80,59,91,176,117,1
Kandy,1,2016-08-20,85,38,57,100,62,1
Kandy,1,2016-08-27,89,34,46,81,47,0
Kandy,1,2016-09-03,49,41,54,96,55,1
Kandy,1,2016-09-10,56,30,46,72,42,1
Kandy,1,2016-09-17,43,25,34,57,32,1
Kandy,1,2016-09-24,51,21,34,53,32,1
Kandy,1,2016-10-01,27,22,33,55,33,1
Kandy,1,2016-10-08,35,14,28,44,30,1
Kandy,1,2016-10-15,23,12,24,38,26,1
Kandy,1,2016-10-22,34,6,19,32,26,0
Kandy,1,2016-10-29,42,8,24,35,27,0
Kandy,1,2016-11-05,15,14,27,58,44,1
Kandy,1,2016-11-12,16,7,20,41,34,1
Kandy,1,2016-11-19,22,7,16,34,27,1
Kandy,1,2016-11-26,32,8,23,44,36,1
Kandy,1,2016-12-03,22,10,23,46,36,1
Kandy,1,2016-12-10,43,9,23,42,33,0
Kandy,1,2016-12-17,67,20,36,63,43,0
Kandy,1,2016-12-24,66,34,49,91,57,1
Kandy,1,2016-12-31,43,37,60,120,83,1
Kandy,1,2017-01-07,69,29,49,80,51,1
Kandy,1,2017-01-14,74,26,38,60,34,0
Kandy,1,2017-01-21,49,31,48,79,48,1
Kandy,1,2017-01-28,25,23,45,83,60,1
Kandy,1,2017-02-04,60,9,24,37,28,0
Kandy,1,2017-02-11,51,21,34,47,26,0
Kandy,1,2017-02-18,28,25,41,67,42,1
Kandy,1,2017-02-25,71,18,31,53,35,0
Kandy,1,2017-03-04,69,14,28,54,40,0
Kandy,1,2017-03-11,82,26,44,98,72,1
Kandy,1,2017-03-18,66,32,56,136,104,1
Kandy,1,2017-03-25,46,36,66,127,91,1
Kandy,1,2017-04-01,66,19,46,81,62,1
Kandy,1,2017-04-08,41,27,52,95,68,1
Kandy,1,2017-04-15,208,17,32,62,45,0
Kandy,1,2017-04-22,130,64,101,225,161,1
Kandy,1,2017-04-29,162,68,111,221,153,1
Kandy,1,2017-05-06,191,67,107,203,136,1
Kandy,1,2017-05-13,250,64,116,233,169,0
Kandy,1,2017-05-20,261,97,158,318,221,1
Kandy,1,2017-05-27,288,87,157,332,245,1
Kandy,1,2017-06-03,344,105,186,381,276,1
Kandy,1,2017-06-10,426,119,205,419,300,0
Kandy,1,2017-06-17,652,106,189,374,268,0
Kandy,1,2017-06-24,585,106,188,370,264,0
Kandy,1,2017-07-01,1002,101,179,357,256,0
Kandy,1,2017-07-08,869,108,189,374,266,0
Kandy,1,2017-07-15,922,106,188,371,265,0
Kandy,1,2017-07-22,1062,104,183,359,255,0
Kandy,1,2017-07-29,687,102,180,354,252,0
Kandy,1,2017-08-05,670,99,175,343,244,0
Kandy,1,2017-08-12,518,98,173,341,243,0
Kandy,1,2017-08-19,344,97,171,341,244,0
Kandy,1,2017-08-26,252,95,166,328,233,1
Kandy,1,2017-09-02,179,84,153,301,217,1
Kandy,1,2017-09-09,206,66,131,265,199,1
Kandy,1,2017-09-16,198,79,146,302,223,1
Kandy,1,2017-09-23,182,91,156,311,220,1
Kandy,1,2017-09-30,183,83,150,302,219,1
Kandy,1,2017-10-07,239,87,152,296,209,1
Kandy,1,2017-10-14,203,86,154,309,223,1
Kandy,1,2017-10-21,196,87,156,319,232,1
Kandy,1,2017-10-28,183,73,140,293,220,1
Kandy,1,2017-11-04,280,67,135,289,222,1
Kandy,1,2017-11-11,220,103,181,388,285,1
Kandy,1,2017-11-18,201,111,190,387,276,1
Kandy,1,2017-11-25,204,87,164,327,240,1
Kandy,1,2017-12-02,222,60,120,242,182,1
Kandy,1,2017-12-09,224,76,139,297,221,1
Kandy,1,2017-12-16,180,105,177,382,277,1
Kandy,1,2017-12-23,127,90,166,332,242,1
Kandy,1,2017-12-30,157,67,128,239,172,1
Kandy,1,2018-01-06,114,65,105,200,135,1
Kandy,1,2018-01-13,97,52,80,149,97,1
Kandy,1,2018-01-20,113,39,60,105,66,0
Kandy,1,2018-01-27,82,41,58,105,64,1
Kandy,1,2018-02-03,73,34,55,103,69,1
Kandy,1,2018-02-10,67,31,50,86,55,1
Kandy,1,2018-02-17,49,29,45,68,39,1
Kandy,1,2018-02-24,35,24,37,57,33,1
Kandy,1,2018-03-03,29,12,32,48,36,1
Kandy,1,2018-03-10,35,9,23,34,25,0
Kandy,1,2018-03-17,30,7,21,33,26,1
Kandy,1,2018-03-24,52,11,28,45,34,0
Kandy,1,2018-03-31,37,23,41,70,47,1
Kandy,1,2018-04-07,33,18,38,65,47,1
Kandy,1,2018-04-14,34,25,40,82,57,1
Kandy,1,2018-04-21,36,13,30,54,41,1
Kandy,1,2018-04-28,62,15,32,61,46,0
Kandy,1,2018-05-05,63,26,56,122,96,1
Kandy,1,2018-05-12,80,35,68,147,112,1
Kandy,1,2018-05-19,91,32,71,162,130,1
Kandy,1,2018-05-26,74,36,77,170,134,1
Kandy,1,2018-06-02,94,50,98,214,164,1
Kandy,1,2018-06-09,85,52,101,228,176,1
Kandy,1,2018-06-16,65,53,94,193,140,1
Kandy,1,2018-06-23,93,37,70,127,90,1
Kandy,1,2018-06-30,140,50,69,134,84,0
Kandy,1,2018-07-07,119,73,114,233,160,1
Kandy,1,2018-07-14,151,69,116,228,159,1
Kandy,1,2018-07-21,84,71,111,211,140,1
Kandy,1,2018-07-28,120,42,64,118,76,0
Kandy,1,2018-08-04,93,53,73,141,88,1
Kandy,1,2018-08-11,76,53,81,157,104,1
Kandy,1,2018-08-18,50,35,60,113,78,1
Kandy,1,2018-08-25,54,23,44,76,53,1
Kandy,1,2018-09-01,96,23,36,56,33,0
Kandy,1,2018-09-08,73,47,63,126,79,1
Kandy,1,2018-09-15,53,46,66,126,80,1
Kandy,1,2018-09-22,51,33,47,82,49,1
Kandy,1,2018-09-29,41,25,42,78,53,1
Kandy,1,2018-10-06,48,25,41,86,61,1
Kandy,1,2018-10-13,52,20,40,83,63,1
Kandy,1,2018-10-20,52,20,48,106,86,1
Kandy,1,2018-10-27,83,26,53,120,94,1
Kandy,1,2018-11-03,73,49,96,217,168,1
Kandy,1,2018-11-10,89,49,86,195,146,1
Kandy,1,2018-11-17,64,49,92,197,148,1
Kandy,1,2018-11-24,51,42,82,177,135,1
Kandy,1,2018-12-01,120,29,51,94,65,0
Kandy,1,2018-12-08,75,56,101,226,170,1
Kandy,1,2018-12-15,90,50,85,167,117,1
Kandy,1,2018-12-22,54,44,76,151,107,1
Kandy,1,2018-12-29,53,29,56,105,76,1
Kandy,1,2019-01-05,96,26,41,63,37,0
Kandy,1,2019-01-12,70,39,55,95,56,1
Kandy,1,2019-01-19,69,39,60,111,72,1
Kandy,1,2019-01-26,70,37,52,91,54,1
Kandy,1,2019-02-02,54,31,45,71,40,1
Kandy,1,2019-02-09,58,21,43,73,52,1
Kandy,1,2019-02-16,47,25,44,87,62,1
Kandy,1,2019-02-23,39,19,35,60,41,1
Kandy,1,2019-03-02,53,19,36,55,36,1
Kandy,1,2019-03-09,52,27,39,67,40,1
Kandy,1,2019-03-16,35,28,42,68,40,1
Kandy,1,2019-03-23,50,17,34,53,36,1
Kandy,1,2019-03-30,35,19,31,50,31,1
Kandy,1,2019-04-06,51,18,30,46,28,0
Kandy,1,2019-04-13,45,18,32,55,37,1
Kandy,1,2019-04-20,61,16,34,60,44,0
Kandy,1,2019-04-27,63,22,41,84,62,1
Kandy,1,2019-05-04,70,36,65,149,113,1
Kandy,1,2019-05-11,45,39,66,136,97,1
Kandy,1,2019-05-18,60,28,45,77,49,1
Kandy,1,2019-05-25,58,22,38,71,49,1
Kandy,1,2019-06-01,64,27,45,72,45,1
Kandy,1,2019-06-08,71,23,39,68,45,0
Kandy,1,2019-06-15,62,33,56,110,77,1
Kandy,1,2019-06-22,81,33,49,96,63,1
Kandy,1,2019-06-29,83,36,59,106,70,1
Kandy,1,2019-07-06,141,38,55,98,60,0
Kandy,1,2019-07-13,138,55,91,189,134,1
Kandy,1,2019-07-20,134,71,119,247,176,1
Kandy,1,2019-07-27,154,70,121,239,169,1
Kandy,1,2019-08-03,134,65,107,209,144,1
Kandy,1,2019-08-10,87,58,97,190,132,1
Kandy,1,2019-08-17,148,39,72,146,107,0
Kandy,1,2019-08-24,154,54,100,211,157,1
Kandy,1,2019-08-31,139,88,144,323,235,1
Kandy,1,2019-09-07,141,78,139,280,202,1
Kandy,1,2019-09-14,258,71,133,267,196,1
Kandy,1,2019-09-21,246,103,177,364,261,1
Kandy,1,2019-09-28,331,83,153,323,240,0
Kandy,1,2019-10-05,316,107,192,402,295,1
Kandy,1,2019-10-12,383,109,192,411,302,1
Kandy,1,2019-10-19,472,116,211,443,327,0
Kandy,1,2019-10-26,479,128,226,473,345,0
Kandy,1,2019-11-02,541,118,216,448,330,0
Kandy,1,2019-11-09,448,131,232,476,345,1
Kandy,1,2019-11-16,476,128,227,465,337,0
Kandy,1,2019-11-23,500,115,211,424,309,0
Kandy,1,2019-11-30,409,104,193,391,287,0
Kandy,1,2019-12-07,324,77,154,321,244,0
Kandy,1,2019-12-14,288,112,197,409,297,1
Kandy,1,2019-12-21,273,106,193,403,297,1
Kandy,1,2019-12-28,199,109,197,386,277,1
Kandy,1,2020-01-04,224,86,159,307,221,1
Kandy,1,2020-01-11,174,77,136,258,181,1
Kandy,1,2020-01-18,154,66,110,206,140,1
Kandy,1,2020-01-25,122,64,112,219,155,1
Kandy,1,2020-02-01,104,55,85,158,103,1
Kandy,1,2020-02-08,73,38,59,104,66,1
Kandy,1,2020-02-15,62,31,50,80,49,1
Kandy,1,2020-02-22,51,25,39,62,37,1
Kandy,1,2020-02-29,26,22,35,52,30,1
Kandy,1,2020-03-07,41,14,25,39,25,0
Kandy,1,2020-03-14,21,14,24,37,23,1
Kandy,1,2020-03-21,19,7,18,29,22,1
Kandy,1,2020-03-28,6,7,15,26,19,0
Kandy,1,2020-04-04,2,3,8,19,16,0
Kandy,1,2020-04-11,14,1,5,16,15,1
Kandy,1,2020-04-18,14,4,7,18,14,1
Kandy,1,2020-04-25,10,2,11,26,24,1
Kandy,1,2020-05-02,44,2,9,24,22,0
Kandy,1,2020-05-09,32,8,22,55,47,1
Kandy,1,2020-05-16,51,15,39,84,69,1
Kandy,1,2020-05-23,78,19,52,122,103,1
Kandy,1,2020-05-30,65,58,108,246,188,1
Kandy,1,2020-06-06,113,56,103,225,169,1
Kandy,1,2020-06-13,121,75,136,300,225,1
Kandy,1,2020-06-20,150,89,141,292,203,1
Kandy,1,2020-06-27,130,79,142,305,226,1
Kandy,1,2020-07-04,128,84,141,281,197,1
Kandy,1,2020-07-11,149,75,132,273,198,1
Kandy,1,2020-07-18,87,95,158,320,225,0
Kandy,1,2020-07-25,97,53,103,212,159,1
Kandy,1,2020-08-01,105,54,101,204,150,1
Kandy,1,2020-08-08,101,67,119,258,191,1
Kandy,1,2020-08-15,98,72,124,257,185,1
Kandy,1,2020-08-22,89,61,98,191,130,1
Kandy,1,2020-08-29,64,52,83,164,112,1
Kandy,1,2020-09-05,90,37,62,119,82,1
Kandy,1,2020-09-12,69,36,66,143,107,1
Kandy,1,2020-09-19,52,43,79,179,136,1
Kandy,1,2020-09-26,51,23,56,129,106,1
Kandy,1,2020-10-03,54,29,68,150,121,1
Kandy,1,2020-10-10,45,29,59,123,94,1
Kandy,1,2020-10-17,28,27,58,125,98,1
Kandy,1,2020-10-24,24,21,38,65,44,1
Kandy,1,2020-10-31,34,12,25,45,33,1
Kandy,1,2020-11-07,24,12,25,52,40,1
Kandy,1,2020-11-14,27,12,25,53,41,1
Kandy,1,2020-11-21,17,8,21,47,39,1
Kandy,1,2020-11-28,10,7,18,38,31,1
Kandy,1,2020-12-05,12,6,14,29,23,1
Kandy,1,2020-12-12,17,4,11,27,23,1
